Event timestamp,Event ID,Event type,Calling object,Calling object identity hashcode,Method return type,Method name,Method call depth,Method parameters number,Parameters types,Parameters values
1541008443715,109189018,call,javachat.network.Client@7fe65778,2145802104,boolean,javachat.network.Client.isConnected,1,0,NA,NA
1541008443715,59894579,call,javachat.network.Client@7fe65778,2145802104,boolean,javachat.network.socket.SocketController.isConnected,2,0,NA,NA
1541008443715,156022405,call,javachat.network.Client@7fe65778,2145802104,boolean,javachat.network.socket.SocketController.connected,3,0,NA,NA
1541008443715,156022405,return,false,2145802104,NA,NA,NA,NA,NA,NA
1541008443715,59894579,return,false,2145802104,NA,NA,NA,NA,NA,NA
1541008443715,109189018,return,false,2145802104,NA,NA,NA,NA,NA,NA
1541008443714,1579262771,return,NA,2145802104,NA,NA,NA,NA,NA,NA
Disconnected from server.,1519749774,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,/
1541008437631,1300917198,return,Disconnected from server./,1519749774,NA,NA,NA,NA,NA,NA
1541008437631,1048183765,call,Disconnected from server./,1519749774,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1541008437631,1048183765,return,Disconnected from server./,1519749774,NA,NA,NA,NA,NA,NA
1541008437631,711191759,call,javachat.ui.ChatWindow[frame0(comma)0(comma)0(comma)868x574(comma)layout=java.awt.BorderLayout(comma)title=Java Chat(comma)resizable(comma)normal(comma)defaultCloseOperation=EXIT_ON_CLOSE(comma)rootPane=javax.swing.JRootPane[(comma)8(comma)31(comma)852x535(comma)layout=javax.swing.JRootPane$RootLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@235c1981(comma)flags=16777673(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=](comma)rootPaneCheckingEnabled=true],1142764502,void,javachat.ui.ChatWindow.print,11,1,java.lang.String,Disconnected from server./
1541008437631,883500630,call,javachat.ui.ChatWindow[frame0(comma)0(comma)0(comma)868x574(comma)layout=java.awt.BorderLayout(comma)title=Java Chat(comma)resizable(comma)normal(comma)defaultCloseOperation=EXIT_ON_CLOSE(comma)rootPane=javax.swing.JRootPane[(comma)8(comma)31(comma)852x535(comma)layout=javax.swing.JRootPane$RootLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@235c1981(comma)flags=16777673(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=](comma)rootPaneCheckingEnabled=true],1142764502,void,javachat.ui.ChatWindow.print,12,1,java.lang.String,Disconnected from server./
1541008437631,1109269431,call,NA,NA,void,javachat.ui.ChatWindow$8.<init>,13,2,javachat.ui.ChatWindow//java.lang.String,javachat.ui.ChatWindow[frame0(comma)0(comma)0(comma)868x574(comma)layout=java.awt.BorderLayout(comma)title=Java Chat(comma)resizable(comma)normal(comma)defaultCloseOperation=EXIT_ON_CLOSE(comma)rootPane=javax.swing.JRootPane[(comma)8(comma)31(comma)852x535(comma)layout=javax.swing.JRootPane$RootLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@235c1981(comma)flags=16777673(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=](comma)rootPaneCheckingEnabled=true]//Disconnected from server./
1541008437632,747953290,call,NA,NA,void,javachat.ui.ChatWindow$8.<init>,14,2,javachat.ui.ChatWindow//java.lang.String,javachat.ui.ChatWindow[frame0(comma)0(comma)0(comma)868x574(comma)layout=java.awt.BorderLayout(comma)title=Java Chat(comma)resizable(comma)normal(comma)defaultCloseOperation=EXIT_ON_CLOSE(comma)rootPane=javax.swing.JRootPane[(comma)8(comma)31(comma)852x535(comma)layout=javax.swing.JRootPane$RootLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@235c1981(comma)flags=16777673(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=](comma)rootPaneCheckingEnabled=true]//Disconnected from server./
1541008437632,430200899,call,javachat.ui.ChatWindow$8@644246b7,1682065079,void,javachat.ui.ChatWindow$8.<init>,14,2,javachat.ui.ChatWindow//java.lang.String,javachat.ui.ChatWindow[frame0(comma)0(comma)0(comma)868x574(comma)layout=java.awt.BorderLayout(comma)title=Java Chat(comma)resizable(comma)normal(comma)defaultCloseOperation=EXIT_ON_CLOSE(comma)rootPane=javax.swing.JRootPane[(comma)8(comma)31(comma)852x535(comma)layout=javax.swing.JRootPane$RootLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@235c1981(comma)flags=16777673(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=](comma)rootPaneCheckingEnabled=true]//Disconnected from server./
1541008437632,1446197803,call,javachat.ui.ChatWindow$8@644246b7,1682065079,void,java.lang.Runnable.<init>,15,0,NA,NA
1541008437632,1548340459,call,javachat.ui.ChatWindow$8@644246b7,1682065079,void,javachat.ui.ChatWindow$8.<init>,15,2,javachat.ui.ChatWindow//java.lang.String,javachat.ui.ChatWindow[frame0(comma)0(comma)0(comma)868x574(comma)layout=java.awt.BorderLayout(comma)title=Java Chat(comma)resizable(comma)normal(comma)defaultCloseOperation=EXIT_ON_CLOSE(comma)rootPane=javax.swing.JRootPane[(comma)8(comma)31(comma)852x535(comma)layout=javax.swing.JRootPane$RootLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@235c1981(comma)flags=16777673(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=](comma)rootPaneCheckingEnabled=true]//Disconnected from server./
1541008437632,1548340459,return,NA,1682065079,NA,NA,NA,NA,NA,NA
1541008437632,1109269431,return,javachat.ui.ChatWindow$8@644246b7,1682065079,NA,NA,NA,NA,NA,NA
1541008437632,1737810273,call,NA,NA,void,javax.swing.SwingUtilities.invokeLater,13,1,javachat.ui.ChatWindow$8,javachat.ui.ChatWindow$8@644246b7
1541008437632,1737810273,return,NA,0,NA,NA,NA,NA,NA,NA
1541008437631,883500630,return,NA,0,NA,NA,NA,NA,NA,NA
1541008437631,711191759,return,NA,0,NA,NA,NA,NA,NA,NA
1541008437631,1892477073,return,NA,0,NA,NA,NA,NA,NA,NA
1541008437631,1840442566,return,NA,0,NA,NA,NA,NA,NA,NA
1541008437631,643909840,return,NA,0,NA,NA,NA,NA,NA,NA
1541008437631,544711323,return,NA,0,NA,NA,NA,NA,NA,NA
1541008437629,589897454,return,NA,0,NA,NA,NA,NA,NA,NA
1541008437629,647868132,return,NA,0,NA,NA,NA,NA,NA,NA
1541008437629,873784060,return,NA,0,NA,NA,NA,NA,NA,NA
1541008437629,1391849873,return,NA,0,NA,NA,NA,NA,NA,NA
1541008437628,579952877,return,NA,0,NA,NA,NA,NA,NA,NA
1541008437628,118107973,return,NA,0,NA,NA,NA,NA,NA,NA
1541008437639,1349961125,call,javachat.ui.ChatWindow$8@644246b7,1682065079,void,javachat.ui.ChatWindow$8.run,0,0,NA,NA
1541008437640,1832929666,call,NA,NA,class javax.swing.JTextArea,javachat.ui.ChatWindow.access$7,1,1,javachat.ui.ChatWindow,javachat.ui.ChatWindow[frame0(comma)0(comma)0(comma)868x574(comma)layout=java.awt.BorderLayout(comma)title=Java Chat(comma)resizable(comma)normal(comma)defaultCloseOperation=EXIT_ON_CLOSE(comma)rootPane=javax.swing.JRootPane[(comma)8(comma)31(comma)852x535(comma)layout=javax.swing.JRootPane$RootLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@235c1981(comma)flags=16777673(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=](comma)rootPaneCheckingEnabled=true]
1541008437640,1281770773,call,NA,NA,class javax.swing.JTextArea,javachat.ui.ChatWindow.access$7,2,1,javachat.ui.ChatWindow,javachat.ui.ChatWindow[frame0(comma)0(comma)0(comma)868x574(comma)layout=java.awt.BorderLayout(comma)title=Java Chat(comma)resizable(comma)normal(comma)defaultCloseOperation=EXIT_ON_CLOSE(comma)rootPane=javax.swing.JRootPane[(comma)8(comma)31(comma)852x535(comma)layout=javax.swing.JRootPane$RootLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@235c1981(comma)flags=16777673(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=](comma)rootPaneCheckingEnabled=true]
1541008437640,826208496,call,javachat.ui.ChatWindow[frame0(comma)0(comma)0(comma)868x574(comma)layout=java.awt.BorderLayout(comma)title=Java Chat(comma)resizable(comma)normal(comma)defaultCloseOperation=EXIT_ON_CLOSE(comma)rootPane=javax.swing.JRootPane[(comma)8(comma)31(comma)852x535(comma)layout=javax.swing.JRootPane$RootLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@235c1981(comma)flags=16777673(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=](comma)rootPaneCheckingEnabled=true],1142764502,class javax.swing.JTextArea,javachat.ui.ChatWindow.jTextAreaChat,3,0,NA,NA
1541008437640,826208496,return,javax.swing.JTextArea[(comma)0(comma)0(comma)846x427(comma)layout=javax.swing.plaf.basic.BasicTextUI$UpdateHandler(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@319e6743(comma)flags=288(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)caretColor=(comma)disabledTextColor=DerivedColor(color=142(comma)143(comma)145 parent=nimbusDisabledText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=142(comma)143(comma)145(comma)editable=false(comma)margin=javax.swing.plaf.InsetsUIResource[top=0(comma)left=0(comma)bottom=0(comma)right=0](comma)selectedTextColor=DerivedColor(color=255(comma)255(comma)255 parent=nimbusSelectedText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=255(comma)255(comma)255(comma)selectionColor=DerivedColor(color=57(comma)105(comma)138 parent=nimbusSelectionBackground offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=57(comma)105(comma)138(comma)colums=20(comma)columWidth=11(comma)rows=5(comma)rowHeight=16(comma)word=false(comma)wrap=false],1142764502,NA,NA,NA,NA,NA,NA
1541008437640,1281770773,return,javax.swing.JTextArea[(comma)0(comma)0(comma)846x427(comma)layout=javax.swing.plaf.basic.BasicTextUI$UpdateHandler(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@319e6743(comma)flags=288(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)caretColor=(comma)disabledTextColor=DerivedColor(color=142(comma)143(comma)145 parent=nimbusDisabledText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=142(comma)143(comma)145(comma)editable=false(comma)margin=javax.swing.plaf.InsetsUIResource[top=0(comma)left=0(comma)bottom=0(comma)right=0](comma)selectedTextColor=DerivedColor(color=255(comma)255(comma)255 parent=nimbusSelectedText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=255(comma)255(comma)255(comma)selectionColor=DerivedColor(color=57(comma)105(comma)138 parent=nimbusSelectionBackground offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=57(comma)105(comma)138(comma)colums=20(comma)columWidth=11(comma)rows=5(comma)rowHeight=16(comma)word=false(comma)wrap=false],1142764502,NA,NA,NA,NA,NA,NA
1541008437640,1832929666,return,javax.swing.JTextArea[(comma)0(comma)0(comma)846x427(comma)layout=javax.swing.plaf.basic.BasicTextUI$UpdateHandler(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@319e6743(comma)flags=288(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)caretColor=(comma)disabledTextColor=DerivedColor(color=142(comma)143(comma)145 parent=nimbusDisabledText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=142(comma)143(comma)145(comma)editable=false(comma)margin=javax.swing.plaf.InsetsUIResource[top=0(comma)left=0(comma)bottom=0(comma)right=0](comma)selectedTextColor=DerivedColor(color=255(comma)255(comma)255 parent=nimbusSelectedText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=255(comma)255(comma)255(comma)selectionColor=DerivedColor(color=57(comma)105(comma)138 parent=nimbusSelectionBackground offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=57(comma)105(comma)138(comma)colums=20(comma)columWidth=11(comma)rows=5(comma)rowHeight=16(comma)word=false(comma)wrap=false],1142764502,NA,NA,NA,NA,NA,NA
1541008437640,1468219551,call,javax.swing.JTextArea[(comma)0(comma)0(comma)846x427(comma)layout=javax.swing.plaf.basic.BasicTextUI$UpdateHandler(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@319e6743(comma)flags=288(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)caretColor=(comma)disabledTextColor=DerivedColor(color=142(comma)143(comma)145 parent=nimbusDisabledText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=142(comma)143(comma)145(comma)editable=false(comma)margin=javax.swing.plaf.InsetsUIResource[top=0(comma)left=0(comma)bottom=0(comma)right=0](comma)selectedTextColor=DerivedColor(color=255(comma)255(comma)255 parent=nimbusSelectedText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=255(comma)255(comma)255(comma)selectionColor=DerivedColor(color=57(comma)105(comma)138 parent=nimbusSelectionBackground offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=57(comma)105(comma)138(comma)colums=20(comma)columWidth=11(comma)rows=5(comma)rowHeight=16(comma)word=false(comma)wrap=false],248391538,void,javax.swing.JTextArea.append,1,1,java.lang.String,Disconnected from server./
1541008437640,1468219551,return,NA,248391538,NA,NA,NA,NA,NA,NA
1541008437642,945819572,call,NA,NA,class javax.swing.JScrollPane,javachat.ui.ChatWindow.access$8,1,1,javachat.ui.ChatWindow,javachat.ui.ChatWindow[frame0(comma)0(comma)0(comma)868x574(comma)invalid(comma)layout=java.awt.BorderLayout(comma)title=Java Chat(comma)resizable(comma)normal(comma)defaultCloseOperation=EXIT_ON_CLOSE(comma)rootPane=javax.swing.JRootPane[(comma)8(comma)31(comma)852x535(comma)invalid(comma)layout=javax.swing.JRootPane$RootLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@235c1981(comma)flags=16777673(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=](comma)rootPaneCheckingEnabled=true]
1541008437642,1179691840,call,NA,NA,class javax.swing.JScrollPane,javachat.ui.ChatWindow.access$8,2,1,javachat.ui.ChatWindow,javachat.ui.ChatWindow[frame0(comma)0(comma)0(comma)868x574(comma)invalid(comma)layout=java.awt.BorderLayout(comma)title=Java Chat(comma)resizable(comma)normal(comma)defaultCloseOperation=EXIT_ON_CLOSE(comma)rootPane=javax.swing.JRootPane[(comma)8(comma)31(comma)852x535(comma)invalid(comma)layout=javax.swing.JRootPane$RootLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@235c1981(comma)flags=16777673(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=](comma)rootPaneCheckingEnabled=true]
1541008437642,3107338,call,javachat.ui.ChatWindow[frame0(comma)0(comma)0(comma)868x574(comma)invalid(comma)layout=java.awt.BorderLayout(comma)title=Java Chat(comma)resizable(comma)normal(comma)defaultCloseOperation=EXIT_ON_CLOSE(comma)rootPane=javax.swing.JRootPane[(comma)8(comma)31(comma)852x535(comma)invalid(comma)layout=javax.swing.JRootPane$RootLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@235c1981(comma)flags=16777673(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=](comma)rootPaneCheckingEnabled=true],1142764502,class javax.swing.JScrollPane,javachat.ui.ChatWindow.jScrollPane1,3,0,NA,NA
1541008437642,3107338,return,javax.swing.JScrollPane[(comma)0(comma)68(comma)852x433(comma)invalid(comma)layout=javax.swing.ScrollPaneLayout$UIResource(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@36cb7de5(comma)flags=320(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)columnHeader=(comma)horizontalScrollBar=javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@2b494544(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=HORIZONTAL(comma)unitIncrement=1](comma)horizontalScrollBarPolicy=HORIZONTAL_SCROLLBAR_AS_NEEDED(comma)lowerLeft=(comma)lowerRight=(comma)rowHeader=(comma)upperLeft=(comma)upperRight=(comma)verticalScrollBar=javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@70ed6e54(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=VERTICAL(comma)unitIncrement=1](comma)verticalScrollBarPolicy=VERTICAL_SCROLLBAR_AS_NEEDED(comma)viewport=javax.swing.JViewport[(comma)3(comma)3(comma)846x427(comma)invalid(comma)layout=javax.swing.ViewportLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=(comma)flags=25165832(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)isViewSizeSet=true(comma)lastPaintPosition=java.awt.Point[x=0(comma)y=0](comma)scrollUnderway=false](comma)viewportBorder=javax.swing.plaf.synth.SynthScrollPaneUI$ViewportBorder@298488dd],1142764502,NA,NA,NA,NA,NA,NA
1541008437642,1179691840,return,javax.swing.JScrollPane[(comma)0(comma)68(comma)852x433(comma)invalid(comma)layout=javax.swing.ScrollPaneLayout$UIResource(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@36cb7de5(comma)flags=320(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)columnHeader=(comma)horizontalScrollBar=javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@2b494544(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=HORIZONTAL(comma)unitIncrement=1](comma)horizontalScrollBarPolicy=HORIZONTAL_SCROLLBAR_AS_NEEDED(comma)lowerLeft=(comma)lowerRight=(comma)rowHeader=(comma)upperLeft=(comma)upperRight=(comma)verticalScrollBar=javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@70ed6e54(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=VERTICAL(comma)unitIncrement=1](comma)verticalScrollBarPolicy=VERTICAL_SCROLLBAR_AS_NEEDED(comma)viewport=javax.swing.JViewport[(comma)3(comma)3(comma)846x427(comma)invalid(comma)layout=javax.swing.ViewportLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=(comma)flags=25165832(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)isViewSizeSet=true(comma)lastPaintPosition=java.awt.Point[x=0(comma)y=0](comma)scrollUnderway=false](comma)viewportBorder=javax.swing.plaf.synth.SynthScrollPaneUI$ViewportBorder@298488dd],1142764502,NA,NA,NA,NA,NA,NA
1541008437642,945819572,return,javax.swing.JScrollPane[(comma)0(comma)68(comma)852x433(comma)invalid(comma)layout=javax.swing.ScrollPaneLayout$UIResource(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@36cb7de5(comma)flags=320(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)columnHeader=(comma)horizontalScrollBar=javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@2b494544(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=HORIZONTAL(comma)unitIncrement=1](comma)horizontalScrollBarPolicy=HORIZONTAL_SCROLLBAR_AS_NEEDED(comma)lowerLeft=(comma)lowerRight=(comma)rowHeader=(comma)upperLeft=(comma)upperRight=(comma)verticalScrollBar=javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@70ed6e54(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=VERTICAL(comma)unitIncrement=1](comma)verticalScrollBarPolicy=VERTICAL_SCROLLBAR_AS_NEEDED(comma)viewport=javax.swing.JViewport[(comma)3(comma)3(comma)846x427(comma)invalid(comma)layout=javax.swing.ViewportLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=(comma)flags=25165832(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)isViewSizeSet=true(comma)lastPaintPosition=java.awt.Point[x=0(comma)y=0](comma)scrollUnderway=false](comma)viewportBorder=javax.swing.plaf.synth.SynthScrollPaneUI$ViewportBorder@298488dd],1142764502,NA,NA,NA,NA,NA,NA
1541008437642,1298482472,call,javax.swing.JScrollPane[(comma)0(comma)68(comma)852x433(comma)invalid(comma)layout=javax.swing.ScrollPaneLayout$UIResource(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@36cb7de5(comma)flags=320(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)columnHeader=(comma)horizontalScrollBar=javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@2b494544(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=HORIZONTAL(comma)unitIncrement=1](comma)horizontalScrollBarPolicy=HORIZONTAL_SCROLLBAR_AS_NEEDED(comma)lowerLeft=(comma)lowerRight=(comma)rowHeader=(comma)upperLeft=(comma)upperRight=(comma)verticalScrollBar=javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@70ed6e54(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=VERTICAL(comma)unitIncrement=1](comma)verticalScrollBarPolicy=VERTICAL_SCROLLBAR_AS_NEEDED(comma)viewport=javax.swing.JViewport[(comma)3(comma)3(comma)846x427(comma)invalid(comma)layout=javax.swing.ViewportLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=(comma)flags=25165832(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)isViewSizeSet=true(comma)lastPaintPosition=java.awt.Point[x=0(comma)y=0](comma)scrollUnderway=false](comma)viewportBorder=javax.swing.plaf.synth.SynthScrollPaneUI$ViewportBorder@298488dd],899514107,class javax.swing.JScrollBar,javax.swing.JScrollPane.getVerticalScrollBar,1,0,NA,NA
1541008437642,1298482472,return,javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@70ed6e54(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=VERTICAL(comma)unitIncrement=1],899514107,NA,NA,NA,NA,NA,NA
1541008437642,1967193759,call,NA,NA,boolean,javachat.ui.ChatWindow.isScrollBarFullyExtended,1,1,javax.swing.JScrollPane$ScrollBar,javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@70ed6e54(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=VERTICAL(comma)unitIncrement=1]
1541008437642,914969052,call,NA,NA,boolean,javachat.ui.ChatWindow.isScrollBarFullyExtended,2,1,javax.swing.JScrollPane$ScrollBar,javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@70ed6e54(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=VERTICAL(comma)unitIncrement=1]
1541008437642,1292698173,call,javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@70ed6e54(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=VERTICAL(comma)unitIncrement=1],267989913,interface javax.swing.BoundedRangeModel,javax.swing.JScrollBar.getModel,3,0,NA,NA
1541008437642,1292698173,return,javax.swing.DefaultBoundedRangeModel[value=0(comma) extent=427(comma) min=0(comma) max=427(comma) adj=false],267989913,NA,NA,NA,NA,NA,NA
1541008437642,707150513,call,javax.swing.DefaultBoundedRangeModel[value=0(comma) extent=427(comma) min=0(comma) max=427(comma) adj=false],1899278908,int,javax.swing.BoundedRangeModel.getExtent,3,0,NA,NA
1541008437642,707150513,return,427,1899278908,NA,NA,NA,NA,NA,NA
1541008437642,1491137900,call,javax.swing.DefaultBoundedRangeModel[value=0(comma) extent=427(comma) min=0(comma) max=427(comma) adj=false],1899278908,int,javax.swing.BoundedRangeModel.getValue,3,0,NA,NA
1541008437642,1491137900,return,0,1899278908,NA,NA,NA,NA,NA,NA
1541008437642,605767709,call,javax.swing.DefaultBoundedRangeModel[value=0(comma) extent=427(comma) min=0(comma) max=427(comma) adj=false],1899278908,int,javax.swing.BoundedRangeModel.getMaximum,3,0,NA,NA
1541008437642,605767709,return,427,1899278908,NA,NA,NA,NA,NA,NA
1541008437642,914969052,return,true,1899278908,NA,NA,NA,NA,NA,NA
1541008437642,1967193759,return,true,1899278908,NA,NA,NA,NA,NA,NA
