Event timestamp,Event ID,Event type,Calling object,Calling object identity hashcode,Method return type,Method name,Method call depth,Method parameters number,Parameters types,Parameters values
1541009258116,1344077279,return,NA,0,NA,NA,NA,NA,NA,NA
1541009259117,1392935393,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1541009259117,1392935393,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1541009259117,2133447906,call,Thread[Thread-3(comma)5(comma)main],1848402763,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1541009259117,2133447906,return,D,1848402763,NA,NA,NA,NA,NA,NA
1541009259117,1212103041,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,D
1541009259117,1212103041,return,D,0,NA,NA,NA,NA,NA,NA
1541009259117,2147141468,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,D
1541009259117,2147141468,return,D,0,NA,NA,NA,NA,NA,NA
1541009259117,403982539,call,D,690688495,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1541009259117,403982539,return,D : is performing operation ,690688495,NA,NA,NA,NA,NA,NA
1541009259117,409589370,call,D : is performing operation ,690688495,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,2
1541009259117,409589370,return,D : is performing operation 2,690688495,NA,NA,NA,NA,NA,NA
1541009259117,822092300,call,D : is performing operation 2,690688495,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1541009259117,822092300,return,D : is performing operation 2(comma) available Semaphore permits : ,690688495,NA,NA,NA,NA,NA,NA
1541009259117,191391479,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1541009259117,191391479,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1541009259117,2059250204,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1541009259117,2059250204,return,0,1072408673,NA,NA,NA,NA,NA,NA
1541009259117,749828407,call,D : is performing operation 2(comma) available Semaphore permits : ,690688495,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1541009259117,749828407,return,D : is performing operation 2(comma) available Semaphore permits : 0,690688495,NA,NA,NA,NA,NA,NA
1541009259117,479280879,call,D : is performing operation 2(comma) available Semaphore permits : 0,690688495,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1541009259117,479280879,return,D : is performing operation 2(comma) available Semaphore permits : 0,690688495,NA,NA,NA,NA,NA,NA
1541009259117,1418112084,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,D : is performing operation 2(comma) available Semaphore permits : 0
1541009259117,1418112084,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1541009259117,1140593042,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1541009258118,518084559,return,NA,0,NA,NA,NA,NA,NA,NA
1541009259119,1637645821,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1541009259119,1637645821,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1541009259119,1342054069,call,Thread[Thread-1(comma)5(comma)main],1323165413,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1541009259119,1342054069,return,B,1323165413,NA,NA,NA,NA,NA,NA
1541009259119,942555871,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,B
1541009259119,942555871,return,B,0,NA,NA,NA,NA,NA,NA
1541009259119,753214778,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,B
1541009259119,753214778,return,B,0,NA,NA,NA,NA,NA,NA
1541009259119,773113550,call,B,287337999,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1541009259119,773113550,return,B : is performing operation ,287337999,NA,NA,NA,NA,NA,NA
1541009259119,1540554318,call,B : is performing operation ,287337999,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,2
1541009259119,1540554318,return,B : is performing operation 2,287337999,NA,NA,NA,NA,NA,NA
1541009259119,1578880251,call,B : is performing operation 2,287337999,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1541009259119,1578880251,return,B : is performing operation 2(comma) available Semaphore permits : ,287337999,NA,NA,NA,NA,NA,NA
1541009259119,1446073152,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1541009259119,1446073152,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1541009259119,1156784031,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1541009259119,1156784031,return,0,1072408673,NA,NA,NA,NA,NA,NA
1541009259119,136292801,call,B : is performing operation 2(comma) available Semaphore permits : ,287337999,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1541009259119,136292801,return,B : is performing operation 2(comma) available Semaphore permits : 0,287337999,NA,NA,NA,NA,NA,NA
1541009259119,149143597,call,B : is performing operation 2(comma) available Semaphore permits : 0,287337999,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1541009259119,149143597,return,B : is performing operation 2(comma) available Semaphore permits : 0,287337999,NA,NA,NA,NA,NA,NA
1541009259119,1418996002,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,B : is performing operation 2(comma) available Semaphore permits : 0
1541009259119,1418996002,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1541009259119,147311560,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1541009258122,71067618,return,NA,0,NA,NA,NA,NA,NA,NA
1541009259123,704969390,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1541009259123,704969390,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1541009259123,915219906,call,Thread[Thread-5(comma)5(comma)main],443308702,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1541009259123,915219906,return,F,443308702,NA,NA,NA,NA,NA,NA
1541009259123,1127636135,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,F
1541009259123,1127636135,return,F,0,NA,NA,NA,NA,NA,NA
1541009259123,609366100,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,F
1541009259123,609366100,return,F,0,NA,NA,NA,NA,NA,NA
1541009259123,688816122,call,F,1987243052,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1541009259123,688816122,return,F : is performing operation ,1987243052,NA,NA,NA,NA,NA,NA
1541009259123,131089697,call,F : is performing operation ,1987243052,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,2
1541009259123,131089697,return,F : is performing operation 2,1987243052,NA,NA,NA,NA,NA,NA
1541009259123,842339615,call,F : is performing operation 2,1987243052,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1541009259123,842339615,return,F : is performing operation 2(comma) available Semaphore permits : ,1987243052,NA,NA,NA,NA,NA,NA
1541009259123,1755208972,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1541009259123,1755208972,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1541009259123,166518719,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1541009259123,166518719,return,0,1072408673,NA,NA,NA,NA,NA,NA
1541009259123,202406638,call,F : is performing operation 2(comma) available Semaphore permits : ,1987243052,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1541009259123,202406638,return,F : is performing operation 2(comma) available Semaphore permits : 0,1987243052,NA,NA,NA,NA,NA,NA
1541009259123,379001758,call,F : is performing operation 2(comma) available Semaphore permits : 0,1987243052,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1541009259123,379001758,return,F : is performing operation 2(comma) available Semaphore permits : 0,1987243052,NA,NA,NA,NA,NA,NA
1541009259123,217793149,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,F : is performing operation 2(comma) available Semaphore permits : 0
1541009259123,217793149,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1541009259123,1661298042,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1541009259113,915351075,return,NA,0,NA,NA,NA,NA,NA,NA
1541009260113,992867219,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1541009260113,992867219,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1541009260113,249775110,call,Thread[Thread-0(comma)5(comma)main],1349393271,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1541009260113,249775110,return,A,1349393271,NA,NA,NA,NA,NA,NA
1541009260113,1515161342,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,A
1541009260113,1515161342,return,A,0,NA,NA,NA,NA,NA,NA
1541009260113,356388266,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,A
1541009260113,356388266,return,A,0,NA,NA,NA,NA,NA,NA
1541009260113,1104922101,call,A,1435265724,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1541009260113,1104922101,return,A : is performing operation ,1435265724,NA,NA,NA,NA,NA,NA
1541009260113,1943170693,call,A : is performing operation ,1435265724,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,3
1541009260113,1943170693,return,A : is performing operation 3,1435265724,NA,NA,NA,NA,NA,NA
1541009260113,384069128,call,A : is performing operation 3,1435265724,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1541009260113,384069128,return,A : is performing operation 3(comma) available Semaphore permits : ,1435265724,NA,NA,NA,NA,NA,NA
1541009260113,152040780,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1541009260113,152040780,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1541009260113,1071687515,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1541009260113,1071687515,return,0,1072408673,NA,NA,NA,NA,NA,NA
1541009260113,1604730980,call,A : is performing operation 3(comma) available Semaphore permits : ,1435265724,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1541009260113,1604730980,return,A : is performing operation 3(comma) available Semaphore permits : 0,1435265724,NA,NA,NA,NA,NA,NA
1541009260113,1778901430,call,A : is performing operation 3(comma) available Semaphore permits : 0,1435265724,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1541009260113,1778901430,return,A : is performing operation 3(comma) available Semaphore permits : 0,1435265724,NA,NA,NA,NA,NA,NA
1541009260113,483707951,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,A : is performing operation 3(comma) available Semaphore permits : 0
1541009260113,483707951,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1541009260113,640973457,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1541009259118,1140593042,return,NA,0,NA,NA,NA,NA,NA,NA
1541009260118,1688444955,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1541009260118,1688444955,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1541009260118,1909492774,call,Thread[Thread-3(comma)5(comma)main],1848402763,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1541009260118,1909492774,return,D,1848402763,NA,NA,NA,NA,NA,NA
1541009260118,282421828,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,D
1541009260118,282421828,return,D,0,NA,NA,NA,NA,NA,NA
1541009260118,856066381,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,D
1541009260118,856066381,return,D,0,NA,NA,NA,NA,NA,NA
1541009260118,1255953486,call,D,1066946703,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1541009260118,1255953486,return,D : is performing operation ,1066946703,NA,NA,NA,NA,NA,NA
1541009260118,69503602,call,D : is performing operation ,1066946703,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,3
1541009260118,69503602,return,D : is performing operation 3,1066946703,NA,NA,NA,NA,NA,NA
1541009260118,57620314,call,D : is performing operation 3,1066946703,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1541009260118,57620314,return,D : is performing operation 3(comma) available Semaphore permits : ,1066946703,NA,NA,NA,NA,NA,NA
1541009260118,733576541,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1541009260118,733576541,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1541009260118,1457015949,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1541009260118,1457015949,return,0,1072408673,NA,NA,NA,NA,NA,NA
1541009260118,1980705598,call,D : is performing operation 3(comma) available Semaphore permits : ,1066946703,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1541009260118,1980705598,return,D : is performing operation 3(comma) available Semaphore permits : 0,1066946703,NA,NA,NA,NA,NA,NA
1541009260118,203425602,call,D : is performing operation 3(comma) available Semaphore permits : 0,1066946703,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1541009260118,203425602,return,D : is performing operation 3(comma) available Semaphore permits : 0,1066946703,NA,NA,NA,NA,NA,NA
1541009260118,1821622286,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,D : is performing operation 3(comma) available Semaphore permits : 0
1541009259119,147311560,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1541009260119,2103655088,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1541009260119,2103655088,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1541009260119,1796698009,call,Thread[Thread-1(comma)5(comma)main],1323165413,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1541009260119,1796698009,return,B,1323165413,NA,NA,NA,NA,NA,NA
1541009260119,507479776,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,B
1541009260119,507479776,return,B,0,NA,NA,NA,NA,NA,NA
1541009260119,680560484,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,B
1541009260119,680560484,return,B,0,NA,NA,NA,NA,NA,NA
1541009260119,1287822972,call,B,477715418,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1541009260119,1287822972,return,B : is performing operation ,477715418,NA,NA,NA,NA,NA,NA
1541009260119,1821622286,return,NA,477715418,NA,NA,NA,NA,NA,NA
1541009260119,2115225139,call,B : is performing operation ,477715418,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,3
1541009260119,2115225139,return,B : is performing operation 3,0,NA,NA,NA,NA,NA,NA
1541009260119,2025538869,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1541009260119,1385485618,call,B : is performing operation 3,477715418,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1541009260119,1385485618,return,B : is performing operation 3(comma) available Semaphore permits : ,477715418,NA,NA,NA,NA,NA,NA
1541009260119,184385634,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1541009260119,184385634,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1541009260119,1544338796,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1541009260119,1544338796,return,0,1072408673,NA,NA,NA,NA,NA,NA
1541009260119,1011800704,call,B : is performing operation 3(comma) available Semaphore permits : ,477715418,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1541009260119,1011800704,return,B : is performing operation 3(comma) available Semaphore permits : 0,477715418,NA,NA,NA,NA,NA,NA
1541009260119,1208464766,call,B : is performing operation 3(comma) available Semaphore permits : 0,477715418,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1541009260119,1208464766,return,B : is performing operation 3(comma) available Semaphore permits : 0,477715418,NA,NA,NA,NA,NA,NA
1541009260119,782221964,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,B : is performing operation 3(comma) available Semaphore permits : 0
1541009260119,782221964,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1541009260120,398585326,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1541009259124,1661298042,return,NA,0,NA,NA,NA,NA,NA,NA
1541009260124,1825416446,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1541009260124,1825416446,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1541009260124,1118308626,call,Thread[Thread-5(comma)5(comma)main],443308702,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1541009260124,1118308626,return,F,443308702,NA,NA,NA,NA,NA,NA
1541009260124,337003408,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,F
1541009260124,337003408,return,F,0,NA,NA,NA,NA,NA,NA
1541009260124,1550899933,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,F
1541009260124,1550899933,return,F,0,NA,NA,NA,NA,NA,NA
1541009260124,1570467833,call,F,1601772993,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1541009260124,1570467833,return,F : is performing operation ,1601772993,NA,NA,NA,NA,NA,NA
1541009260124,2044059517,call,F : is performing operation ,1601772993,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,3
1541009260124,2044059517,return,F : is performing operation 3,1601772993,NA,NA,NA,NA,NA,NA
1541009260124,598299816,call,F : is performing operation 3,1601772993,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1541009260124,598299816,return,F : is performing operation 3(comma) available Semaphore permits : ,1601772993,NA,NA,NA,NA,NA,NA
1541009260124,634065795,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1541009260124,634065795,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1541009260124,852198894,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1541009260124,852198894,return,0,1072408673,NA,NA,NA,NA,NA,NA
1541009260124,1706203901,call,F : is performing operation 3(comma) available Semaphore permits : ,1601772993,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1541009260124,1706203901,return,F : is performing operation 3(comma) available Semaphore permits : 0,1601772993,NA,NA,NA,NA,NA,NA
1541009260124,215453431,call,F : is performing operation 3(comma) available Semaphore permits : 0,1601772993,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1541009260124,215453431,return,F : is performing operation 3(comma) available Semaphore permits : 0,1601772993,NA,NA,NA,NA,NA,NA
1541009260124,1904071653,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,F : is performing operation 3(comma) available Semaphore permits : 0
1541009260124,1904071653,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1541009260124,536337617,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1541009260113,640973457,return,NA,0,NA,NA,NA,NA,NA,NA
1541009261114,1266461523,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1541009261114,1266461523,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1541009261114,514062811,call,Thread[Thread-0(comma)5(comma)main],1349393271,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1541009261114,514062811,return,A,1349393271,NA,NA,NA,NA,NA,NA
1541009261114,606923668,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,A
1541009261114,606923668,return,A,0,NA,NA,NA,NA,NA,NA
1541009261114,566881650,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,A
1541009261114,566881650,return,A,0,NA,NA,NA,NA,NA,NA
1541009261114,255978539,call,A,246260025,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1541009261114,255978539,return,A : is performing operation ,246260025,NA,NA,NA,NA,NA,NA
1541009261114,1293847347,call,A : is performing operation ,246260025,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,4
1541009261114,1293847347,return,A : is performing operation 4,246260025,NA,NA,NA,NA,NA,NA
1541009261114,592600479,call,A : is performing operation 4,246260025,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1541009261114,592600479,return,A : is performing operation 4(comma) available Semaphore permits : ,246260025,NA,NA,NA,NA,NA,NA
1541009261114,594730346,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1541009261114,594730346,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1541009261114,1077216340,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1541009261114,1077216340,return,0,1072408673,NA,NA,NA,NA,NA,NA
1541009261114,2043369586,call,A : is performing operation 4(comma) available Semaphore permits : ,246260025,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1541009261114,2043369586,return,A : is performing operation 4(comma) available Semaphore permits : 0,246260025,NA,NA,NA,NA,NA,NA
1541009261114,1212439665,call,A : is performing operation 4(comma) available Semaphore permits : 0,246260025,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1541009261114,1212439665,return,A : is performing operation 4(comma) available Semaphore permits : 0,246260025,NA,NA,NA,NA,NA,NA
1541009261114,2112377246,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,A : is performing operation 4(comma) available Semaphore permits : 0
1541009261114,2112377246,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1541009261114,353893843,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1541009260119,2025538869,return,NA,0,NA,NA,NA,NA,NA,NA
1541009261119,2002962375,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1541009261119,2002962375,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1541009261119,2071254142,call,Thread[Thread-3(comma)5(comma)main],1848402763,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1541009261119,2071254142,return,D,1848402763,NA,NA,NA,NA,NA,NA
1541009261119,160819374,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,D
1541009261119,160819374,return,D,0,NA,NA,NA,NA,NA,NA
1541009261119,732268100,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,D
1541009261119,732268100,return,D,0,NA,NA,NA,NA,NA,NA
1541009261119,1243095048,call,D,395495953,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1541009261119,1243095048,return,D : is performing operation ,395495953,NA,NA,NA,NA,NA,NA
1541009261119,828674261,call,D : is performing operation ,395495953,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,4
1541009261119,828674261,return,D : is performing operation 4,395495953,NA,NA,NA,NA,NA,NA
1541009261119,922007323,call,D : is performing operation 4,395495953,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1541009261119,922007323,return,D : is performing operation 4(comma) available Semaphore permits : ,395495953,NA,NA,NA,NA,NA,NA
1541009261119,1038604717,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1541009261119,1038604717,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1541009261119,1009012290,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1541009261119,1009012290,return,0,1072408673,NA,NA,NA,NA,NA,NA
1541009261119,693338923,call,D : is performing operation 4(comma) available Semaphore permits : ,395495953,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1541009261119,693338923,return,D : is performing operation 4(comma) available Semaphore permits : 0,395495953,NA,NA,NA,NA,NA,NA
1541009261119,973907317,call,D : is performing operation 4(comma) available Semaphore permits : 0,395495953,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1541009261119,973907317,return,D : is performing operation 4(comma) available Semaphore permits : 0,395495953,NA,NA,NA,NA,NA,NA
1541009261119,967129384,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,D : is performing operation 4(comma) available Semaphore permits : 0
1541009261119,967129384,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1541009261119,661464576,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1541009260120,398585326,return,NA,0,NA,NA,NA,NA,NA,NA
1541009261120,1569828684,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1541009261120,1569828684,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1541009261120,684219845,call,Thread[Thread-1(comma)5(comma)main],1323165413,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1541009261120,684219845,return,B,1323165413,NA,NA,NA,NA,NA,NA
1541009261120,2014540274,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,B
1541009261120,2014540274,return,B,0,NA,NA,NA,NA,NA,NA
1541009261120,1621446019,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,B
1541009261120,1621446019,return,B,0,NA,NA,NA,NA,NA,NA
1541009261120,807298324,call,B,1515335847,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1541009261120,807298324,return,B : is performing operation ,1515335847,NA,NA,NA,NA,NA,NA
1541009261120,959268606,call,B : is performing operation ,1515335847,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,4
1541009261120,959268606,return,B : is performing operation 4,1515335847,NA,NA,NA,NA,NA,NA
1541009261120,1940835597,call,B : is performing operation 4,1515335847,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1541009261120,1940835597,return,B : is performing operation 4(comma) available Semaphore permits : ,1515335847,NA,NA,NA,NA,NA,NA
1541009261120,811278505,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1541009261120,811278505,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
